,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
4173,4174,200000.0,1,2,1,48,0.0,0.0,-2.0,-2.0,-2.0,-2.0,205150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8551,8552,100000.0,2,3,1,28,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,3166.0,6896.0,416.0,416.0,416.0,412.0,6896.0,416.0,416.0,416.0,412.0,1223.0,0.0
8305,8306,30000.0,1,2,1,47,0.0,0.0,0.0,0.0,2.0,0.0,24422.0,25480.0,26425.0,30525.0,29063.0,29022.0,1455.0,1400.0,4500.0,0.0,1500.0,2000.0,1.0
12048,12049,50000.0,1,2,1,31,1.0,2.0,0.0,0.0,0.0,0.0,51203.0,50110.0,51066.0,50737.0,50827.0,50856.0,0.0,2100.0,1800.0,1900.0,2100.0,1800.0,0.0
2172,2173,50000.0,1,2,1,53,0.0,0.0,0.0,0.0,0.0,0.0,47824.0,48954.0,46716.0,18685.0,19076.0,19466.0,1948.0,1835.0,669.0,692.0,707.0,695.0,0.0
417,418,50000.0,2,1,2,30,0.0,0.0,0.0,0.0,0.0,2.0,14811.0,16262.0,17286.0,17895.0,19450.0,18990.0,2000.0,1600.0,1200.0,2000.0,0.0,1000.0,0.0
2891,2892,180000.0,2,1,2,53,1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,41300.0,41300.0,0.0,3270.0,41300.0,41300.0,41300.0,0.0,3270.0,41300.0,0.0,0.0
1775,1776,80000.0,2,2,1,37,2.0,2.0,2.0,2.0,2.0,2.0,15234.0,16893.0,17834.0,17250.0,,,,,,,,,
25174,25175,30000.0,2,1,2,21,1.0,2.0,0.0,0.0,0.0,0.0,33300.0,30920.0,31889.0,30278.0,26220.0,29968.0,0.0,2326.0,11406.0,524.0,6284.0,598.0,1.0
13876,13877,10000.0,1,3,2,45,1.0,2.0,2.0,2.0,0.0,0.0,9503.0,7238.0,9407.0,8126.0,8838.0,9039.0,0.0,2310.0,0.0,1000.0,500.0,335.0,0.0
1251,1252,200000.0,2,1,2,29,0.0,0.0,-1.0,0.0,0.0,-2.0,65935.0,25574.0,28727.0,19164.0,,,,,,,,,
17308,17309,150000.0,2,1,1,41,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7939.0,6610.0,6994.0,8102.0,25715.0,11350.0,6629.0,7034.0,8112.0,25715.0,11350.0,12595.0,0.0
1161,1162,230000.0,2,2,1,44,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,5990.0,1677.0,2920.0,2683.0,1674.0,3273.0,1677.0,2920.0,2683.0,1674.0,3273.0,2749.0,0.0
5437,5438,240000.0,2,1,2,33,-1.0,0.0,0.0,0.0,0.0,0.0,153062.0,156122.0,159998.0,161434.0,,,,,,,,,
23803,23804,130000.0,2,3,1,49,0.0,0.0,0.0,0.0,0.0,0.0,108711.0,107996.0,87817.0,47175.0,48126.0,49234.0,6000.0,4542.0,2200.0,2000.0,2000.0,2000.0,0.0
27049,27050,200000.0,1,2,1,35,0.0,0.0,2.0,0.0,0.0,2.0,187487.0,200774.0,196933.0,187887.0,101278.0,99382.0,16000.0,0.0,6451.0,9000.0,0.0,4000.0,1.0
27019,27020,400000.0,1,1,1,43,-2.0,-2.0,-1.0,-1.0,-1.0,-1.0,-5.0,-5.0,5498.0,3259.0,5949.0,1111.0,0.0,5503.0,3262.0,5966.0,1111.0,2420.0,0.0
15500,15501,50000.0,1,2,1,28,2.0,2.0,2.0,0.0,0.0,0.0,47237.0,50632.0,49546.0,49448.0,19887.0,38212.0,4500.0,0.0,1713.0,1003.0,699.0,800.0,1.0
14077,14078,140000.0,2,3,2,24,0.0,0.0,0.0,0.0,0.0,0.0,126546.0,124926.0,111220.0,75706.0,69278.0,58589.0,4922.0,3910.0,4604.0,4000.0,3000.0,4000.0,0.0
11716,11717,100000.0,1,2,2,34,2.0,2.0,2.0,2.0,2.0,2.0,54126.0,57919.0,57778.0,59227.0,58151.0,61966.0,5300.0,1400.0,3000.0,0.0,4800.0,2500.0,1.0
20989,20990,230000.0,1,1,1,40,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,169.0,2008.0,3587.0,2663.0,2660.0,2997.0,2018.0,3605.0,2681.0,2673.0,3012.0,2583.0,0.0
4635,4636,50000.0,1,3,2,28,1.0,-1.0,-1.0,0.0,-1.0,-1.0,-9802.0,99.0,103.0,249.0,386.0,11504.0,10000.0,103.0,245.0,386.0,11504.0,2000.0,0.0
14364,14365,180000.0,2,1,1,33,-1.0,-1.0,2.0,-1.0,-1.0,2.0,13999.0,17829.0,6608.0,17087.0,17993.0,8662.0,4176.0,65.0,17087.0,2013.0,23.0,32852.0,0.0
3959,3960,20000.0,1,3,2,23,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,780.0,390.0,380.0,390.0,0.0,780.0,0.0,380.0,400.0,0.0,780.0,0.0,0.0
8847,8848,200000.0,1,1,2,33,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,3557.0,-60.0,-60.0,1740.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0
16219,16220,180000.0,2,1,2,44,0.0,0.0,2.0,0.0,0.0,0.0,7668.0,10006.0,7996.0,8960.0,6310.0,4656.0,2489.0,0.0,1166.0,126.0,112.0,244.0,1.0
25212,25213,30000.0,2,2,2,23,-1.0,-1.0,2.0,-1.0,0.0,0.0,1434.0,4925.0,390.0,15736.0,15525.0,0.0,6021.0,0.0,15736.0,1000.0,0.0,0.0,0.0
15646,15647,310000.0,2,2,1,49,0.0,0.0,0.0,0.0,0.0,0.0,52439.0,44350.0,34608.0,21262.0,11944.0,-2571.0,2042.0,1562.0,1118.0,1139.0,2195.0,61526.0,0.0
386,387,80000.0,2,1,2,29,1.0,-1.0,-1.0,-2.0,-2.0,-2.0,0.0,80000.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,0.0,0.0
22060,22061,70000.0,2,3,2,28,2.0,2.0,2.0,2.0,2.0,2.0,24799.0,24102.0,26305.0,27570.0,,,,,,,,,
23760,23761,350000.0,2,5,1,49,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,36011.0,8978.0,11925.0,8574.0,5417.0,36011.0,8978.0,11975.0,8574.0,5417.0,1828.0,0.0
23843,23844,140000.0,2,3,1,56,0.0,0.0,0.0,0.0,0.0,0.0,141342.0,137996.0,139888.0,126590.0,111187.0,111414.0,5025.0,5962.0,4878.0,4100.0,4200.0,4003.0,0.0
9195,9196,30000.0,1,3,2,31,0.0,0.0,0.0,0.0,0.0,-2.0,27838.0,28791.0,27788.0,29784.0,0.0,0.0,1703.0,1200.0,2196.0,2500.0,0.0,0.0,1.0
26286,26287,350000.0,2,1,1,30,0.0,0.0,0.0,0.0,0.0,0.0,43548.0,39873.0,52449.0,53581.0,45320.0,43421.0,15000.0,15000.0,6000.0,1013.0,1445.0,5000.0,0.0
29360,29361,110000.0,1,2,2,28,0.0,0.0,2.0,0.0,0.0,2.0,10817.0,10988.0,8033.0,7262.0,9612.0,6747.0,3000.0,0.0,2000.0,5000.0,0.0,1646.0,1.0
6312,6313,260000.0,1,2,2,29,1.0,2.0,0.0,0.0,0.0,0.0,263943.0,258331.0,261518.0,194791.0,198894.0,197564.0,0.0,7700.0,6000.0,6130.0,7500.0,6500.0,1.0
14260,14261,300000.0,1,1,1,44,0.0,0.0,0.0,0.0,0.0,0.0,21507.0,18505.0,17036.0,12863.0,9597.0,2304.0,1379.0,1008.0,270.0,206.0,329.0,19769.0,0.0
1855,1856,220000.0,2,2,1,54,,,,,,,8727.0,2553.0,147.0,0.0,0.0,0.0,3011.0,147.0,0.0,0.0,0.0,0.0,0.0
29825,29826,50000.0,1,2,1,41,0.0,0.0,0.0,0.0,0.0,0.0,43474.0,48921.0,34879.0,31820.0,9965.0,10017.0,40003.0,1636.0,1800.0,344.0,400.0,400.0,0.0
26416,26417,210000.0,2,1,1,47,0.0,0.0,0.0,0.0,0.0,0.0,202503.0,173232.0,117125.0,212656.0,107808.0,63049.0,7082.0,6000.0,6000.0,5000.0,3000.0,6000.0,0.0
6589,6590,420000.0,2,1,1,34,-1.0,0.0,0.0,-1.0,0.0,-1.0,440.0,1479.0,2940.0,3160.0,4160.0,883.0,1039.0,1500.0,3160.0,1000.0,883.0,28000.0,0.0
21874,21875,60000.0,2,2,2,23,0.0,0.0,0.0,0.0,0.0,0.0,56397.0,57112.0,58057.0,59006.0,39578.0,38973.0,2039.0,2250.0,2060.0,1506.0,1500.0,1500.0,0.0
20350,20351,360000.0,1,2,2,29,0.0,0.0,0.0,0.0,-1.0,0.0,67273.0,47110.0,39017.0,0.0,6835.0,5562.0,10000.0,5000.0,0.0,6835.0,0.0,2009.0,0.0
946,947,240000.0,2,2,1,37,0.0,0.0,0.0,0.0,0.0,0.0,219099.0,217058.0,187841.0,186140.0,191678.0,191816.0,8131.0,8123.0,6700.0,10000.0,7700.0,6000.0,0.0
26524,26525,90000.0,2,2,1,58,1.0,2.0,2.0,2.0,2.0,0.0,25941.0,25722.0,28015.0,28262.0,27509.0,28082.0,500.0,3000.0,1000.0,0.0,1017.0,2433.0,1.0
24179,24180,360000.0,1,1,2,30,-1.0,-1.0,-1.0,-1.0,0.0,0.0,9939.0,14212.0,44803.0,118712.0,34244.0,21269.0,14226.0,46012.0,129567.0,685.0,425.0,4137.0,0.0
22705,22706,200000.0,2,1,1,37,1.0,-2.0,-1.0,-1.0,-2.0,-2.0,-58.0,-58.0,2786.0,0.0,116.0,0.0,0.0,2844.0,0.0,116.0,0.0,0.0,0.0
5788,5789,200000.0,2,2,1,44,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,138.0,0.0,0.0,1675.0,69.0,138.0,0.0,0.0,1675.0,69.0,39411.0,0.0
16531,16532,50000.0,1,2,2,26,-1.0,0.0,0.0,0.0,0.0,0.0,6945.0,7185.0,3412.0,4158.0,6158.0,2133.0,2000.0,2000.0,1000.0,2000.0,2000.0,2000.0,0.0
11306,11307,30000.0,2,2,2,27,2.0,0.0,0.0,-2.0,-2.0,-2.0,29810.0,1651.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
21018,21019,10000.0,1,2,2,46,0.0,0.0,0.0,0.0,0.0,0.0,8866.0,9844.0,9319.0,18202.0,9287.0,0.0,1143.0,1218.0,1000.0,372.0,0.0,0.0,0.0
26269,26270,110000.0,2,2,1,41,0.0,0.0,0.0,0.0,0.0,0.0,104740.0,102165.0,98160.0,57257.0,54863.0,53510.0,5000.0,5045.0,7021.0,7000.0,5000.0,3000.0,0.0
17487,17488,160000.0,2,3,2,35,0.0,0.0,0.0,0.0,0.0,0.0,92509.0,88281.0,80435.0,79969.0,77108.0,76579.0,3472.0,3604.0,2972.0,3000.0,2228.0,2201.0,0.0
19842,19843,250000.0,2,1,1,40,2.0,2.0,2.0,0.0,0.0,0.0,170489.0,181700.0,177530.0,181147.0,184784.0,195574.0,13926.0,0.0,6408.0,6478.0,13629.0,0.0,0.0
8332,8333,60000.0,1,3,1,57,0.0,0.0,0.0,0.0,0.0,0.0,20865.0,16590.0,10816.0,6956.0,2489.0,0.0,1262.0,1003.0,0.0,1050.0,0.0,0.0,0.0
17232,17233,10000.0,2,2,3,46,3.0,2.0,2.0,2.0,2.0,4.0,5997.0,5753.0,9629.0,9328.0,11411.0,10652.0,0.0,4000.0,0.0,2395.0,0.0,0.0,1.0
17104,17105,80000.0,2,1,2,26,0.0,0.0,0.0,0.0,0.0,0.0,37329.0,38151.0,39229.0,40291.0,40902.0,42122.0,3700.0,2000.0,2000.0,3500.0,2000.0,4000.0,0.0
28566,28567,190000.0,2,1,2,40,0.0,0.0,0.0,0.0,0.0,0.0,122308.0,124332.0,126944.0,130606.0,131120.0,133774.0,4445.0,5000.0,6171.0,4536.0,5150.0,5000.0,0.0
28284,28285,180000.0,2,3,2,41,0.0,0.0,0.0,0.0,0.0,0.0,130979.0,133062.0,124014.0,125279.0,115315.0,117740.0,5739.0,4700.0,4316.0,4090.0,4245.0,5000.0,0.0
5447,5448,240000.0,2,1,1,29,0.0,0.0,-1.0,0.0,0.0,0.0,21409.0,17833.0,194043.0,194991.0,192800.0,178318.0,1000.0,194043.0,6530.0,7000.0,7000.0,10000.0,0.0
15461,15462,20000.0,1,3,2,41,1.0,2.0,-1.0,-1.0,-1.0,-1.0,9913.0,3261.0,1491.0,390.0,390.0,390.0,50.0,1491.0,2500.0,390.0,390.0,0.0,0.0
1061,1062,50000.0,1,2,1,49,0.0,0.0,0.0,0.0,0.0,0.0,10750.0,8755.0,8684.0,5983.0,4252.0,5034.0,1507.0,3109.0,2209.0,2000.0,2500.0,3000.0,0.0
10211,10212,160000.0,2,2,1,34,0.0,0.0,0.0,0.0,0.0,0.0,5283.0,5920.0,6999.0,8109.0,8596.0,9455.0,1500.0,1200.0,2000.0,1000.0,1000.0,500.0,1.0
22491,22492,50000.0,2,2,1,35,0.0,0.0,0.0,0.0,0.0,0.0,7378.0,7543.0,7754.0,7825.0,7132.0,7319.0,1121.0,1168.0,1075.0,218.0,1100.0,0.0,1.0
18849,18850,200000.0,2,1,2,28,0.0,0.0,0.0,0.0,0.0,0.0,140407.0,142965.0,188990.0,188742.0,187267.0,190249.0,8031.0,55015.0,5327.0,5505.0,5525.0,6039.0,0.0
16654,16655,10000.0,1,2,2,30,0.0,-1.0,0.0,-1.0,-1.0,-1.0,1473.0,3236.0,4790.0,390.0,0.0,780.0,3236.0,2000.0,390.0,0.0,780.0,0.0,1.0
2207,2208,120000.0,2,2,2,32,0.0,0.0,0.0,0.0,0.0,2.0,15602.0,16482.0,16743.0,17185.0,18281.0,17312.0,2000.0,1551.0,2000.0,1500.0,457.0,7000.0,1.0
29052,29053,10000.0,2,2,3,52,1.0,4.0,3.0,2.0,2.0,0.0,8546.0,8267.0,7992.0,8610.0,8325.0,8441.0,0.0,0.0,900.0,0.0,400.0,900.0,1.0
13942,13943,360000.0,2,1,2,33,-1.0,-1.0,-2.0,-1.0,-1.0,-2.0,7831.0,0.0,0.0,764.0,0.0,2844.0,0.0,0.0,764.0,0.0,2844.0,2219.0,0.0
12566,12567,130000.0,1,2,2,25,0.0,0.0,0.0,0.0,0.0,0.0,4841.0,6750.0,7559.0,5198.0,5198.0,5198.0,2000.0,1000.0,2200.0,0.0,0.0,0.0,0.0
6034,6035,200000.0,2,2,1,36,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,473.0,4511.0,5122.0,1936.0,1771.0,0.0,4528.0,5122.0,0.0,1771.0,0.0,604.0,1.0
28060,28061,50000.0,2,2,1,47,0.0,0.0,0.0,0.0,0.0,0.0,48433.0,49664.0,49405.0,47522.0,28711.0,28060.0,3500.0,2013.0,1863.0,1006.0,1300.0,2500.0,0.0
22059,22060,150000.0,2,2,1,27,0.0,0.0,0.0,0.0,0.0,0.0,5877.0,6640.0,7408.0,8147.0,,,,,,,,,
26418,26419,150000.0,2,2,1,36,-2.0,-2.0,-1.0,-1.0,2.0,-1.0,11085.0,2500.0,190.0,3173.0,673.0,38100.0,2507.0,190.0,3180.0,0.0,38100.0,5000.0,0.0
16460,16461,100000.0,2,1,1,51,0.0,0.0,0.0,0.0,0.0,0.0,94247.0,87079.0,89076.0,91143.0,77655.0,78518.0,3200.0,3400.0,3700.0,2800.0,2900.0,3100.0,0.0
2668,2669,30000.0,1,2,2,34,0.0,0.0,0.0,0.0,0.0,0.0,29302.0,30052.0,29349.0,29476.0,30014.0,29785.0,1530.0,1416.0,1142.0,1102.0,1106.0,3450.0,0.0
5777,5778,130000.0,2,3,2,27,0.0,0.0,0.0,0.0,0.0,0.0,129150.0,105529.0,107691.0,108418.0,115638.0,117958.0,5300.0,5400.0,4000.0,9000.0,4400.0,4500.0,0.0
14561,14562,60000.0,1,3,2,38,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,3059.0,291.0,1131.0,441.0,443.0,732.0,291.0,1131.0,441.0,443.0,580.0,0.0,0.0
27652,27653,50000.0,2,1,2,23,0.0,0.0,0.0,2.0,2.0,2.0,15252.0,16885.0,18500.0,18864.0,19807.0,19407.0,2200.0,2200.0,1000.0,1500.0,0.0,3000.0,0.0
2654,2655,50000.0,2,3,2,23,0.0,0.0,0.0,0.0,0.0,2.0,34364.0,34212.0,33886.0,32929.0,34549.0,33458.0,1861.0,2004.0,1324.0,3768.0,1.0,1141.0,0.0
1918,1919,220000.0,2,2,2,35,0.0,0.0,0.0,0.0,0.0,0.0,34819.0,30937.0,30348.0,23459.0,23200.0,21281.0,2006.0,2022.0,1002.0,1007.0,1000.0,1008.0,0.0
10423,10424,390000.0,2,1,2,29,0.0,0.0,0.0,0.0,0.0,0.0,196172.0,196262.0,157388.0,123706.0,115813.0,112143.0,9599.0,10054.0,4242.0,4346.0,5000.0,5000.0,0.0
7349,7350,80000.0,1,2,2,41,2.0,0.0,0.0,0.0,0.0,0.0,80140.0,80627.0,80668.0,49233.0,48737.0,48280.0,3253.0,3211.0,1691.0,1721.0,1800.0,1576.0,1.0
2731,2732,250000.0,1,1,2,31,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-23.0,3102.0,4438.0,3416.0,-4.0,1404.0,3125.0,4455.0,3417.0,0.0,1408.0,1717.0,1.0
8974,8975,290000.0,1,1,2,37,2.0,0.0,0.0,0.0,0.0,0.0,131279.0,134113.0,136948.0,139674.0,142793.0,162091.0,4700.0,4800.0,4735.0,5100.0,21500.0,6000.0,1.0
90,91,200000.0,1,1,1,53,2.0,2.0,2.0,2.0,2.0,2.0,138180.0,140774.0,142460.0,144098.0,147124.0,149531.0,6300.0,5500.0,5500.0,5500.0,5000.0,5000.0,1.0
6359,6360,50000.0,1,1,2,27,0.0,0.0,0.0,0.0,0.0,0.0,17541.0,18716.0,19098.0,3291.0,1855.0,540.0,1762.0,1144.0,66.0,37.0,158.0,390.0,0.0
13068,13069,100000.0,1,1,2,33,0.0,0.0,0.0,0.0,0.0,0.0,84647.0,87369.0,88489.0,83639.0,80893.0,81643.0,4085.0,3505.0,3479.0,3097.0,3259.0,3253.0,0.0
3206,3207,300000.0,2,1,1,37,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,3144.0,5688.0,2297.0,3115.0,3172.0,1589.0,5734.0,2018.0,3138.0,3187.0,1597.0,2394.0,0.0
14748,14749,150000.0,1,2,1,38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,509.0,14310.0,980.0,1000.0,1132.0,8774.0,14310.0,980.0,1000.0,1132.0,8774.0,10867.0,0.0
8135,8136,80000.0,1,2,1,33,0.0,0.0,-1.0,-1.0,-1.0,0.0,28496.0,16984.0,1155.0,-144.0,57245.0,49947.0,1000.0,1155.0,0.0,59000.0,2061.0,1390.0,0.0
19329,19330,30000.0,2,3,2,41,0.0,0.0,0.0,0.0,0.0,2.0,24217.0,24216.0,25254.0,27099.0,30297.0,28817.0,2000.0,3000.0,3000.0,5000.0,0.0,1500.0,0.0
7115,7116,60000.0,2,2,2,48,0.0,0.0,0.0,0.0,0.0,0.0,86550.0,82592.0,77423.0,70653.0,22552.0,23708.0,3000.0,3000.0,3000.0,5000.0,3000.0,3000.0,0.0
29946,29947,230000.0,1,1,2,44,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,5419.0,3288.0,806.0,1467.0,9192.0,4388.0,3306.0,806.0,1500.0,9216.0,4388.0,0.0,0.0
19531,19532,320000.0,2,1,1,46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57593.0,534.0,2709.0,0.0,7779.0,0.0,534.0,2709.0,0.0,7779.0,0.0,417.0,0.0
8263,8264,350000.0,1,2,1,42,-1.0,-1.0,-1.0,0.0,0.0,-1.0,1037.0,1360.0,8686.0,3061.0,396.0,391.0,1365.0,8722.0,72.0,0.0,391.0,1406.0,0.0
25124,25125,460000.0,1,1,1,51,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1637.0,-196.0,4594.0,1517.0,1517.0,1306.0,0.0,4790.0,1517.0,0.0,1306.0,0.0,0.0
6373,6374,100000.0,1,1,1,52,4.0,5.0,4.0,3.0,2.0,0.0,101762.0,102832.0,100328.0,97883.0,96238.0,96160.0,3504.0,0.0,0.0,0.0,3469.0,3422.0,1.0
20718,20719,50000.0,1,3,1,44,0.0,0.0,2.0,0.0,0.0,0.0,5789.0,46897.0,43134.0,12909.0,8797.0,9934.0,43134.0,0.0,1219.0,257.0,2000.0,2000.0,0.0
25464,25465,80000.0,2,1,2,24,0.0,0.0,0.0,0.0,0.0,0.0,56222.0,52268.0,29402.0,20983.0,21096.0,22252.0,2000.0,1800.0,1700.0,759.0,1500.0,1100.0,0.0
6621,6622,50000.0,2,2,1,41,2.0,2.0,2.0,0.0,0.0,0.0,36329.0,36711.0,28415.0,18459.0,16077.0,12428.0,3406.0,0.0,640.0,660.0,296.0,60.0,1.0
17793,17794,160000.0,2,2,1,51,2.0,0.0,0.0,0.0,2.0,0.0,65312.0,67610.0,69908.0,78087.0,75255.0,78593.0,4000.0,4000.0,10000.0,0.0,5000.0,3000.0,1.0
1074,1075,150000.0,2,2,2,40,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-19.0,3894.0,5570.0,10516.0,-3.0,-3.0,3913.0,5606.0,10568.0,0.0,0.0,2379.0,0.0
26533,26534,450000.0,2,3,1,56,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-4.0,831.0,-3.0,646.0,-2.0,418.0,835.0,0.0,649.0,0.0,420.0,1204.0,1.0
2962,2963,100000.0,1,1,2,32,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,671.0,671.0,671.0,1642.0,821.0,671.0,671.0,671.0,1642.0,0.0,671.0,671.0,1.0
6593,6594,50000.0,1,2,2,56,0.0,0.0,0.0,0.0,0.0,0.0,48025.0,49128.0,49348.0,44932.0,19559.0,18859.0,1884.0,1997.0,1943.0,693.0,683.0,680.0,0.0
15881,15882,50000.0,2,1,2,25,0.0,0.0,0.0,0.0,0.0,0.0,3624.0,4487.0,4545.0,6249.0,6249.0,6249.0,1100.0,1600.0,2000.0,0.0,0.0,0.0,0.0
11628,11629,200000.0,1,2,1,56,0.0,0.0,0.0,0.0,0.0,0.0,195456.0,199692.0,171784.0,175197.0,179069.0,189686.0,8007.0,6300.0,6276.0,6701.0,13800.0,0.0,0.0
29722,29723,240000.0,1,2,1,36,0.0,0.0,0.0,0.0,-2.0,-2.0,230523.0,237022.0,235890.0,0.0,0.0,0.0,11828.0,6100.0,0.0,0.0,0.0,0.0,0.0
24298,24299,40000.0,1,2,1,37,0.0,0.0,2.0,0.0,0.0,0.0,9608.0,12127.0,11647.0,13138.0,14903.0,17664.0,3000.0,0.0,2000.0,2000.0,3000.0,2000.0,0.0
6707,6708,20000.0,2,2,2,23,0.0,0.0,0.0,0.0,0.0,-1.0,17772.0,19058.0,19681.0,19507.0,14656.0,756.0,1877.0,1500.0,500.0,0.0,756.0,23750.0,0.0
9249,9250,130000.0,1,2,2,29,0.0,0.0,0.0,-2.0,-2.0,-2.0,30857.0,43333.0,0.0,0.0,0.0,0.0,13333.0,0.0,0.0,0.0,0.0,0.0,0.0
22686,22687,180000.0,2,1,2,33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2196.0,1634.0,1586.0,1758.0,480.0,1918.0,1640.0,1586.0,1758.0,480.0,1918.0,2799.0,1.0
16933,16934,80000.0,1,3,1,53,1.0,2.0,0.0,0.0,0.0,0.0,9637.0,7251.0,8026.0,3878.0,3618.0,0.0,0.0,1088.0,1000.0,1000.0,958.0,1210.0,0.0
24170,24171,50000.0,1,2,1,28,0.0,0.0,0.0,0.0,-2.0,-1.0,28249.0,19304.0,5742.0,0.0,-30481.0,58.0,1196.0,2000.0,8.0,0.0,40058.0,49163.0,1.0
6845,6846,130000.0,2,2,2,34,0.0,0.0,0.0,0.0,2.0,0.0,99593.0,100415.0,103618.0,107525.0,104042.0,100190.0,4050.0,5600.0,7800.0,0.0,3900.0,3100.0,1.0
22774,22775,280000.0,2,2,2,36,0.0,0.0,0.0,0.0,-2.0,-2.0,93982.0,105695.0,77704.0,0.0,0.0,0.0,15000.0,40000.0,0.0,0.0,0.0,336.0,0.0
27806,27807,90000.0,2,2,1,25,0.0,0.0,0.0,0.0,0.0,0.0,58502.0,57846.0,50663.0,45515.0,42599.0,38559.0,3043.0,2018.0,2033.0,2016.0,2010.0,2010.0,0.0
23642,23643,280000.0,2,1,2,35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6494.0,28723.0,9432.0,3472.0,3472.0,10237.0,28723.0,9432.0,3472.0,3472.0,10237.0,12129.0,0.0
4331,4332,250000.0,1,1,1,37,-2.0,-2.0,-2.0,-2.0,-1.0,-1.0,-207.0,-207.0,-207.0,-207.0,11361.0,700.0,0.0,0.0,0.0,11568.0,700.0,0.0,0.0
7634,7635,60000.0,2,2,1,35,0.0,0.0,0.0,0.0,0.0,0.0,60505.0,60820.0,54853.0,39112.0,39714.0,38850.0,2300.0,2000.0,1500.0,1500.0,1600.0,1400.0,0.0
28264,28265,50000.0,2,3,1,41,0.0,0.0,0.0,0.0,-1.0,0.0,46857.0,48080.0,49705.0,51400.0,16087.0,16827.0,2000.0,2400.0,3000.0,16087.0,1000.0,800.0,0.0
14159,14160,220000.0,2,1,2,36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5385.0,5337.0,5484.0,5342.0,5618.0,5236.0,5363.0,5511.0,5368.0,5646.0,5262.0,3894.0,1.0
1885,1886,10000.0,1,2,2,33,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16917,16918,350000.0,1,2,1,51,0.0,0.0,0.0,0.0,0.0,0.0,343842.0,107315.0,355925.0,353074.0,223209.0,207743.0,15000.0,340000.0,20000.0,9000.0,8000.0,14000.0,0.0
11484,11485,30000.0,2,1,2,23,2.0,2.0,2.0,2.0,2.0,2.0,25487.0,26513.0,27026.0,27871.0,29017.0,28403.0,1738.0,1251.0,1596.0,1742.0,0.0,1374.0,1.0
5945,5946,270000.0,1,0,2,39,1.0,-1.0,-1.0,-1.0,-1.0,-2.0,0.0,10193.0,69553.0,18607.0,0.0,0.0,10193.0,70213.0,19008.0,399.0,0.0,0.0,0.0
19679,19680,260000.0,2,2,1,40,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,411.0,209.0,217.0,613.0,2339.0,1474.0,209.0,217.0,613.0,2339.0,0.0,1254.0,0.0
8723,8724,50000.0,2,2,1,34,2.0,2.0,2.0,2.0,0.0,0.0,20377.0,19427.0,19590.0,19209.0,19456.0,35976.0,1650.0,800.0,200.0,674.0,636.0,660.0,0.0
16986,16987,260000.0,2,1,2,30,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,893.0,2778.0,4052.0,977.0,977.0,452.0,2946.0,4052.0,977.0,977.0,452.0,2097.0,1.0
17676,17677,280000.0,2,1,1,35,2.0,-1.0,0.0,0.0,0.0,0.0,47.0,97767.0,99036.0,96383.0,86060.0,62312.0,99007.0,5000.0,3027.0,6025.0,2001.0,1903.0,0.0
25883,25884,430000.0,2,2,2,33,0.0,0.0,0.0,0.0,0.0,0.0,191520.0,185187.0,173041.0,147383.0,135848.0,133591.0,8266.0,7666.0,6590.0,4711.0,4746.0,4421.0,0.0
